Segmentation Method,1,3,5,10,20,30,40,50,75,100,150,200,300
ERS (pca),0.6575417855686914,0.7613432531593968,0.7571545046881369,0.8281186302486752,0.8784957195271097,0.8800856094578068,0.8903077863840195,0.8984406848756624,0.8900122299225439,0.8919894007337954,0.8672645739910315,0.8424378312270688,0.8058907460252751
ERS (HSI),0.6575417855686914,0.7239706481858948,0.8034345699143906,0.8625356706074194,0.874031797798614,0.9049531186302486,0.9225132490827559,0.9107725234406849,0.9230635955972278,0.9358540562576436,0.9031288218507949,0.8858642478597636,0.8290562576437015
SLIC,0.6575417855686914,0.7102323685283326,0.7436200570729719,0.7948736241337139,0.8792397064818589,0.8923766816143498,0.9031899714635141,0.8938850387280881,0.889777823073787,0.892019975540155,0.9086526701997555,0.863473298002446,0.8097431716265797
